all,all_genus,mam,mam_genus,amph,amph_genus,rep,rep_genus,tree_height,tree_density,elevation,temp,precip,country,island,BGR,vert_all,mam_all,amp_all,rep_all,x,y
1,1,1,1,0,0,0,0,36.62711716,64256.67578,2298.820068,14.95200195,176.589325,Papua New Guinea,New Guinea,26,145,92,21,32,145.2494,-5.833377493
1,1,1,1,0,0,0,0,38,61743.78,838.9358,24.41868,240.7458,Indonesia,New Guinea,26,0,0,0,0,134.6194,-2.973377493
1,1,1,1,0,0,0,0,25.80611038,43150.53906,20.03287125,25.93824158,400.2514954,Papua New Guinea,New Guinea,26,133,56,22,55,144.8294,-7.293377493
1,1,1,1,0,0,0,0,30.03598,53929.18,23.48607,26.84289,328.0891,Indonesia,New Guinea,26,95,34,13,48,139.3894,-5.433377493
1,1,1,1,0,0,0,0,36.0555,98401.58,2931.15,13.53116,265.2814,Indonesia,New Guinea,26,90,62,14,14,137.7994,-3.583377493
1,1,1,1,0,0,0,0,28.19428,39105.62,20.08596,26.87762,312.4948,Indonesia,New Guinea,26,95,35,14,46,139.1794,-5.063377493
1,1,1,1,0,0,0,0,31.93561554,40018.63281,50.06795883,26.5553009,331.6723938,Papua New Guinea,New Guinea,26,114,39,15,60,141.6694,-6.413377493
1,1,1,1,0,0,0,0,37.66449,58616.95,591.6165,24.37088,215.769,Indonesia,New Guinea,26,122,69,21,32,139.8294,-3.933377493
1,1,1,1,0,0,0,0,26.88903809,36003.36328,607.8693237,22.75585938,170.9480133,Papua New Guinea,New Guinea,26,148,99,29,20,146.7494,-8.323377493
1,1,1,1,0,0,0,0,21.33887,45718.41,52.00644,26.79076,256.5161,Indonesia,New Guinea,26,139,71,26,42,138.3694,-3.163377493
1,1,1,1,0,0,0,0,37.26966,27212.81,161.8542,26.14482,232.7273,Indonesia,New Guinea,26,122,45,20,57,139.9094,-2.543377493
1,1,1,1,0,0,0,0,33.32279968,47497.57422,494.6133423,24.88019714,237.6218872,Papua New Guinea,New Guinea,26,156,94,30,32,147.5594,-7.913377493
1,1,1,1,0,0,0,0,34.91796494,25258.33398,138.205307,26.04727478,174.0781555,Papua New Guinea,New Guinea,26,154,79,25,50,146.4094,-8.023377493
1,1,1,1,0,0,0,0,29.46964,47577.71,94.83435,25.8329,268.8067,Indonesia,New Guinea,26,112,67,19,26,137.9494,-3.303377493
1,1,1,1,0,0,0,0,33.68713,50165.34,41.7843,26.34907,196.9564,Indonesia,New Guinea,26,80,33,7,40,139.7894,-7.323377493
1,1,1,1,0,0,0,0,38.21695,60447.62,1038.181,22.06967,289.2793,Papua New Guinea,New Britain,26,91,45,12,34,151.6694,-5.193377493
1,1,1,1,0,0,0,0,36.08892,32279.18,461.6742,24.65206,294.1561,Indonesia,New Guinea,26,97,39,15,43,136.6894,-2.603377493
1,1,1,1,0,0,0,0,27.91241,50978.93,26.13076,26.67104,340.3776,Indonesia,New Guinea,26,90,34,13,43,139.9894,-6.003377493
1,1,1,1,0,0,0,0,25.42176819,49693.95313,2267.873779,14.72095032,271.5346375,Papua New Guinea,New Guinea,26,168,94,34,40,149.3194,-9.843377493
1,1,1,1,0,0,0,0,38.0106,56297.16,993.0872,21.36793,270.941,Indonesia,New Guinea,26,92,62,14,16,137.4894,-3.553377493
1,1,1,1,0,0,0,0,37.99422,77790.69,2855.616,14.14408,255.3126,Indonesia,New Guinea,26,99,65,19,15,138.0894,-3.763377493
1,1,1,1,0,0,0,0,36.25204,74194.81,2692.513,12.10559,292.0473,Indonesia,New Guinea,26,102,70,19,13,139.2594,-4.153377493
1,1,1,1,0,0,0,0,34.47097015,43158.91016,121.1735153,25.73674927,339.1800232,Papua New Guinea,New Guinea,26,176,104,26,46,145.5794,-7.363377493
1,1,1,1,0,0,0,0,38.62579727,69040.28906,1757.770996,18.07666626,254.8859863,Papua New Guinea,New Guinea,26,168,94,34,40,149.1694,-9.813377493
1,1,1,1,0,0,0,0,30.8475,46973.05,174.2217,25.37612,223.2979,Indonesia,New Guinea,26,55,36,19,0,134.1594,-3.883377493
1,1,1,1,0,0,0,0,36.63421,44263.15,1468.526,20.99269,254.1029,Indonesia,New Guinea,26,99,65,19,15,138.0794,-3.503377493
1,1,1,1,0,0,0,0,36.8775,45001.82,238.8053,25.42896,223.8432,Indonesia,New Guinea,26,0,0,0,0,134.0594,-3.523377493
1,1,1,1,0,0,0,0,12.66856098,17109.63477,6.46068716,26.51629639,181.7730865,Papua New Guinea,New Guinea,26,124,44,15,65,141.6494,-7.843377493
1,1,1,1,0,0,0,0,26.82354164,51468.34375,65.1995163,26.62950439,237.3301392,Papua New Guinea,New Guinea,26,125,52,21,52,142.0494,-4.003377493
1,1,1,1,0,0,0,0,29.50100708,47554,86.3259201,26.56366882,365.6285095,Papua New Guinea,New Guinea,26,134,55,19,60,141.7394,-6.123377493
1,1,1,1,0,0,0,0,24.77176666,35235.82422,39.11108398,26.49334412,235.2081451,Papua New Guinea,New Guinea,26,123,42,15,66,141.6994,-7.293377493
1,1,1,1,0,0,0,0,31.34990311,61791.11719,542.5336304,24.52197723,533.8792725,Papua New Guinea,New Guinea,26,183,100,38,45,141.1194,-5.363377493
1,1,1,1,0,0,0,0,24.10048676,66375.71094,1694.138306,18.87869415,369.6815186,Papua New Guinea,New Guinea,26,167,102,38,27,141.7694,-5.393377493
1,1,1,1,0,0,0,0,28.39692879,49196.83984,474.4077148,23.82646332,228.1623993,Papua New Guinea,New Guinea,26,168,98,21,49,147.8594,-9.603377493
1,1,1,1,0,0,0,0,32.31548,38658.17,45.21653,26.66725,311.601,Indonesia,New Guinea,26,111,47,15,49,138.3194,-4.733377493
1,1,1,1,0,0,0,0,31.72112,76520.81,2880.404,14.27851,329.5622,Indonesia,New Guinea,26,112,71,26,15,139.8894,-4.393377493
1,1,1,1,0,0,0,0,33.43213,50193.26,43.23909,26.30661,190.103,Indonesia,New Guinea,26,79,33,7,39,140.0994,-7.403377493
1,1,1,1,0,0,0,0,41.32202,61077.01,420.41,24.67772,229.7296,Indonesia,New Guinea,26,92,36,14,42,133.7994,-3.243377493
1,1,1,1,0,0,0,0,21.86116791,49594.10156,30.52293587,26.78892822,260.2966919,Papua New Guinea,New Guinea,26,124,54,21,49,141.8894,-4.163377493
1,1,1,1,0,0,0,0,36.3355,69485.95,2476.8,15.71517,262.881,Indonesia,New Guinea,26,112,75,24,13,139.3294,-4.393377493
1,1,1,1,0,0,0,0,36.23248,31630.31,573.0928,24.34763,265.3197,Indonesia,New Guinea,26,91,39,15,37,137.6194,-2.543377493
1,1,1,1,0,0,0,0,25.97285,29694.29,64.83044,26.87419,243.2387,Indonesia,New Guinea,26,114,48,19,47,138.8694,-3.103377493
1,1,1,1,0,0,0,0,15.87340927,21462.38672,39.65054703,26.51529236,271.5498352,Papua New Guinea,New Guinea,26,116,41,15,60,141.9494,-7.043377493
1,1,1,1,0,0,0,0,34.6381,46352.76,49.9863,26.30966,206.9315,Indonesia,New Guinea,26,81,33,7,41,140.2194,-7.253377493
1,1,1,1,0,0,0,0,28.04922104,51896.07813,100.1190262,26.50827026,397.7030945,Papua New Guinea,New Guinea,26,176,86,28,62,141.7794,-5.763377493
1,1,1,1,0,0,0,0,30.74318314,61863.55469,2231.185303,17.22552948,273.3069458,Papua New Guinea,New Guinea,26,137,90,21,26,142.9094,-5.133377493
1,1,1,1,0,0,0,0,26.8327,48844.46,64.94894,26.76598,297.124,Indonesia,New Guinea,26,143,75,24,44,139.3594,-4.843377493
1,1,1,1,0,0,0,0,39.24963,33723.53,203.493,24.90239,269.7292,Indonesia,New Guinea,26,100,43,18,39,135.8894,-4.343377493
1,1,1,1,0,0,0,0,36.14394,15617.83,624.5328,23.26649,242.5066,Indonesia,New Guinea,26,83,42,21,20,138.9094,-2.503377493
1,1,1,1,0,0,0,0,35.85772324,51728.04688,509.3467712,23.79768524,201.5177155,Papua New Guinea,New Guinea,26,151,79,26,46,148.4894,-9.403377493
1,1,1,1,0,0,0,0,33.15565,38035.93,33.98311,26.88705,236.3813,Indonesia,New Guinea,26,101,39,10,52,138.0694,-1.913377493
1,1,1,1,0,0,0,0,36.12471771,45015.52734,753.9172363,22.52821808,201.065155,Papua New Guinea,New Guinea,26,171,100,30,41,148.6094,-9.843377493
1,1,1,1,0,0,0,0,34.61311,47965.06,215.0907,25.90605,199.2477,Indonesia,New Guinea,26,92,37,15,40,133.3294,-1.703377493
1,1,1,1,0,0,0,0,18.52422333,25587.22656,171.515625,25.27407379,172.8048248,Papua New Guinea,New Guinea,26,168,98,21,49,147.6994,-9.643377493
1,1,1,1,0,0,0,0,36.93164063,63495.10547,2120.980469,17.19992371,241.7592926,Papua New Guinea,New Guinea,26,140,90,28,22,144.2394,-6.023377493
1,1,1,1,0,0,0,0,37.5463,69774.98,1011.817,22.8781,264.0774,Indonesia,New Guinea,26,67,40,7,20,132.5894,-0.583377493
1,1,1,1,0,0,0,0,35.65303,82174.95,1801.874,18.57756,258.2245,Indonesia,New Guinea,26,78,50,9,19,133.3694,-0.973377493
1,1,1,1,0,0,0,0,35.16264,58938.86,199.8994,26.10332,206.3849,Indonesia,New Guinea,26,107,40,25,42,134.1794,-2.593377493
1,1,1,1,0,0,0,0,7.458764,28549.84,3865.756,6.978699,313.345,Indonesia,New Guinea,26,103,67,20,16,137.1994,-4.073377493
1,1,1,1,0,0,0,0,30.02204514,60829.82031,2357.589355,13.49799957,235.2818756,Papua New Guinea,New Guinea,26,104,63,22,19,147.1494,-6.273377493
1,1,1,1,0,0,0,0,26.49926,36608.15,27.29959,26.80944,325.5776,Indonesia,New Guinea,26,95,35,14,46,139.0594,-5.343377493
1,1,1,1,0,0,0,0,29.95960236,49972.12109,33.44560623,26.47402954,193.3404541,Papua New Guinea,New Guinea,26,121,44,15,62,141.5694,-7.683377493
1,1,1,1,0,0,0,0,36.03852,47078.19,1466.423,21.52683,265.8439,Indonesia,New Guinea,26,92,62,14,16,137.6794,-3.493377493
1,1,1,1,0,0,0,0,37.11266,42805.62,120.3128,25.86774,299.746,Indonesia,New Guinea,26,97,39,15,43,136.5994,-2.753377493
1,1,1,1,0,0,0,0,32.59324,95886.06,3614.341,9.94966,314.7008,Indonesia,New Guinea,26,101,70,17,14,139.1894,-4.183377493
1,1,1,1,0,0,0,0,36.72774506,65586.28906,1861.708374,17.04730835,336.0873718,Papua New Guinea,New Guinea,26,147,99,28,20,142.0094,-4.913377493
1,1,1,1,0,0,0,0,28.08554,27763.54,306.9064,25.78883,227.6803,Indonesia,New Guinea,26,104,43,17,44,139.5894,-2.853377493
1,1,1,1,0,0,0,0,24.58481789,31706.04883,24.92211914,25.83934021,356.7376099,Papua New Guinea,New Guinea,26,98,53,21,24,143.7694,-7.723377493
1,1,1,1,0,0,0,0,27.31152,44690.53,26.06399,26.76295,329.5716,Indonesia,New Guinea,26,86,31,11,44,138.9594,-5.603377493
1,1,1,1,0,0,0,0,39.40136,64046.99,797.5999,22.56691,238.1758,Indonesia,New Guinea,26,85,37,15,33,133.9294,-3.423377493
1,1,1,1,0,0,0,0,39.09245,42310.09,649.4067,23.69922,231.7287,Indonesia,New Guinea,26,94,36,15,43,133.8294,-3.463377493
1,1,1,1,0,0,0,0,35.99884415,36677.14453,256.3317871,25.34621429,182.4025269,Papua New Guinea,New Guinea,26,190,98,22,70,147.2394,-9.003377493
1,1,1,1,0,0,0,0,38.21558,64332.36,499.6015,24.04453,204.1916,Indonesia,New Guinea,26,107,50,18,39,140.6894,-3.843377493
1,1,1,1,0,0,0,0,19.23841286,20847.63086,14.38029861,26.88722534,222.4409637,Papua New Guinea,New Guinea,26,138,54,20,64,144.3594,-4.423377493
1,1,1,1,0,0,0,0,25.70719,29467.12,473.9904,24.70756,242.0136,Indonesia,New Guinea,26,83,42,21,20,138.7794,-2.453377493
1,1,1,1,0,0,0,0,34.67680359,39733.52344,1319.693237,21.19728851,240.5971069,Papua New Guinea,New Guinea,26,145,92,21,32,145.3594,-5.863377493
1,1,1,1,0,0,0,0,20.83501434,30601.99609,35.58786011,26.82170105,256.8222046,Papua New Guinea,New Guinea,26,143,67,20,56,144.4994,-4.583377493
1,1,1,1,0,0,0,0,38.6536,45614.23,405.6765,24.42954,307.7403,Papua New Guinea,New Britain,26,95,43,12,40,150.1194,-5.963377493
1,1,1,1,0,0,0,0,31.2787075,37573.44922,86.47304535,26.27851868,229.7765198,Papua New Guinea,New Guinea,26,119,52,20,47,141.5594,-3.723377493
1,1,1,1,0,0,0,0,36.72006226,51400.94141,317.6714478,25.33855438,366.5685425,Papua New Guinea,New Guinea,26,174,84,38,52,142.2594,-5.883377493
1,1,1,1,0,0,0,0,27.55972,42682.37,21.82572,26.50997,321.8669,Indonesia,UNNAMED,26,0,0,0,0,137.7394,-4.993377493
1,1,1,1,0,0,0,0,32.83446,54320.44,172.3147,25.34691,266.2585,Papua New Guinea,New Britain,26,88,43,7,38,149.4094,-5.883377493
1,1,1,1,0,0,0,0,33.59249,59466.32,292.8554,25.73228,195.834,Indonesia,New Guinea,26,97,46,18,33,140.3594,-3.823377493
1,1,1,1,0,0,0,0,31.32619095,34263.66016,566.4349976,23.94925079,225.8707275,Papua New Guinea,New Guinea,26,167,86,20,61,147.3994,-7.733377493
1,1,1,1,0,0,0,0,34.4338,74686.98,1843.974,18.2487,259.419,Indonesia,New Guinea,26,87,48,9,30,133.3394,-1.073377493
1,1,1,1,0,0,0,0,20.44971657,12493.9834,3407.702637,11.26080475,241.7829285,Papua New Guinea,New Guinea,26,153,81,26,46,146.9994,-6.193377493
1,1,1,1,0,0,0,0,20.80408669,28119.54297,11.23488712,25.57510681,178.4607697,Papua New Guinea,New Guinea,26,0,0,0,0,148.9694,-10.19337749
1,1,1,1,0,0,0,0,33.81991,30834.02,51.83512,26.20952,298.2986,Indonesia,New Guinea,26,104,36,15,53,137.4394,-4.623377493
1,1,1,1,0,0,0,0,30.47983551,51485.15234,140.5057068,26.29968262,366.0263367,Papua New Guinea,New Guinea,26,159,75,27,57,142.0094,-6.033377493
1,1,1,1,0,0,0,0,30.30429,31951.07,82.6661,26.56973,258.5568,Indonesia,New Guinea,26,96,43,18,35,138.0394,-2.843377493
1,1,1,1,0,0,0,0,31.90644,59986.98,2239.405,17.30655,247.9008,Indonesia,New Guinea,26,121,70,19,32,139.5794,-4.123377493
1,1,1,1,0,0,0,0,31.661026,46754.21875,2032.185669,16.85627899,172.5251923,Papua New Guinea,New Guinea,26,129,78,21,30,145.9194,-5.773377493
1,1,1,1,0,0,0,0,36.03948,33248.93,70.46358,26.64958,240.0838,Indonesia,New Guinea,26,100,40,11,49,138.0094,-2.013377493
1,1,1,1,0,0,0,0,36.16129,33832.04,54.96767,26.17529,292.8317,Indonesia,New Guinea,26,104,36,15,53,137.2894,-4.563377493
1,1,1,1,0,0,0,0,40.54388809,46333.65625,496.0120544,24.65457001,275.0678406,Papua New Guinea,New Guinea,26,163,99,24,40,142.5994,-4.813377493
1,1,1,1,0,0,0,0,40.99208,26015.28,300.3647,26.06349,234.5186,Indonesia,New Guinea,26,101,42,18,41,139.3394,-2.803377493
1,1,1,1,0,0,0,0,37.25172806,56837.62109,395.9691467,24.16258545,195.2882996,Papua New Guinea,New Guinea,26,171,92,29,50,148.7294,-9.513377493
1,1,1,1,0,0,0,0,31.24709,50211.01,28.86133,26.80784,319.5797,Indonesia,New Guinea,26,99,37,14,48,138.8494,-5.083377493
1,1,1,1,0,0,0,0,34.09527969,47913.78516,1030.992554,22.11436462,349.7619934,Papua New Guinea,New Guinea,26,190,106,40,44,144.7294,-6.803377493
1,1,1,1,0,0,0,0,33.96125,79630.13,2711.808,13.60381,301.5125,Indonesia,New Guinea,26,121,70,19,32,139.6294,-4.213377493
1,1,1,1,0,0,0,0,31.1786,85563.7,3284.84,12.27069,288.1477,Indonesia,New Guinea,26,102,70,19,13,139.2694,-4.083377493
1,1,1,1,0,0,0,0,39.41106,57989.47,653.097,22.93095,253.7974,Indonesia,New Guinea,26,60,40,7,13,132.9294,-0.763377493
1,1,1,1,0,0,0,0,30.04586,35742.53,868.0283,22.55456,277.4178,Indonesia,New Guinea,26,91,40,15,36,137.1494,-2.613377493
1,1,1,1,0,0,0,0,28.88592,58100.68,91.68754,26.57841,244.555,Indonesia,New Guinea,26,99,45,12,42,132.6794,-1.493377493
1,1,1,1,0,0,0,0,38.09498,53736.46,124.2202,26.31202,238.398,Indonesia,New Guinea,26,108,43,19,46,138.2694,-2.103377493
1,1,1,1,0,0,0,0,25.37122917,47551.86328,3441.422119,11.09764938,243.8115082,Papua New Guinea,New Guinea,26,104,63,22,19,147.0394,-6.243377493
1,1,1,1,0,0,0,0,32.31375122,29489.76758,1242.114136,20.28343811,198.2156067,Papua New Guinea,New Guinea,26,0,0,0,34,146.4294,-5.823377493
1,1,1,1,0,0,0,0,21.08024216,65373.02734,3653.02832,10.12990494,442.3205872,Papua New Guinea,New Guinea,26,190,98,47,45,141.0994,-4.983377493
1,1,1,1,0,0,0,0,36.47097,48254.82,97.95502,26.54672,245.5381,Indonesia,New Guinea,26,98,41,13,44,137.9794,-2.213377493
1,1,1,1,0,0,0,0,25.39194107,40787.69141,24.98308182,26.35896912,167.8019562,Papua New Guinea,New Guinea,26,102,38,12,52,141.1294,-7.893377493
1,1,1,1,0,0,0,0,34.59246,48477.62,130.4288,26.13043,287.2102,Indonesia,New Guinea,26,116,57,22,37,137.0994,-3.053377493
1,1,1,1,0,0,0,0,28.38772,44345.21,91.53113,26.38965,277.7737,Indonesia,New Guinea,26,131,71,24,36,137.4894,-3.163377493
1,1,1,1,0,0,0,0,33.03714,52267.27,29.17707,26.83952,307.7054,Indonesia,New Guinea,26,139,65,22,52,138.7494,-4.833377493
1,1,1,1,0,0,0,0,32.98704,51203.34,36.73355,26.42917,244.3236,Indonesia,New Guinea,26,79,31,9,39,140.0394,-6.903377493
1,1,1,1,0,0,0,0,36.17023,65657.48,1969.342,18.28306,269.5689,Indonesia,New Guinea,26,125,70,22,33,137.2194,-4.243377493
1,1,1,1,0,0,0,0,38.86941,51378.34,1376.784,18.20589,281.6714,Indonesia,New Guinea,26,102,65,22,15,135.8394,-3.743377493
1,1,1,1,0,0,0,0,31.12844,31576.78,51.86616,26.73547,223.6198,Indonesia,New Guinea,26,88,35,10,43,133.1994,-3.363377493
1,1,1,1,0,0,0,0,38.55526,52433.64,46.74706,26.78648,244.513,Indonesia,New Guinea,26,99,38,11,50,137.5994,-1.903377493
1,1,1,1,0,0,0,0,27.97351074,40134.73828,27.23669434,26.20197754,312.1843872,Papua New Guinea,New Guinea,26,135,50,16,69,143.1694,-7.583377493
1,1,1,1,0,0,0,0,39.337,55200.21,532.8096,24.28004,251.5891,Indonesia,New Guinea,26,83,40,7,36,132.9094,-0.533377493
1,1,1,1,0,0,0,0,34.72364044,60259.35156,798.7973633,22.35134125,213.5161438,Papua New Guinea,New Guinea,26,150,81,26,43,149.7794,-10.05337749
1,1,1,1,0,0,0,0,35.12228,31810.35,511.9126,24.95774,203.356,Indonesia,New Guinea,26,122,69,21,32,140.0394,-3.753377493
1,1,1,1,0,0,0,0,30.39637756,51668,33.37789917,26.38265381,187.9407654,Papua New Guinea,New Guinea,26,149,51,19,79,143.0794,-8.553377493
1,1,1,1,0,0,0,0,25.72486877,26540.43945,38.33429337,26.32651062,169.4110107,Papua New Guinea,New Guinea,26,102,39,13,50,141.0794,-7.853377493
1,1,1,1,0,0,0,0,20.76136,48647.39,17.26874,26.97508,216.7053,Indonesia,New Guinea,26,0,0,0,44,132.8494,-2.053377493
1,1,1,1,0,0,0,0,19.0624752,30615.79102,30.9666214,26.47485352,183.6845856,Papua New Guinea,New Guinea,26,137,48,17,72,142.5194,-8.053377493
1,1,1,1,0,0,0,0,32.82033,102627.2,3322.443,11.40073,371.4755,Indonesia,New Guinea,26,108,70,24,14,139.9994,-4.593377493
1,1,1,1,0,0,0,0,33.99383163,41325.8125,75.00618744,25.77269897,445.0990295,Papua New Guinea,New Guinea,26,174,99,28,47,143.6694,-6.903377493
1,1,1,1,0,0,0,0,37.85151,28129.94,640.6678,24.4625,263.2155,Indonesia,New Guinea,26,91,39,15,37,137.7194,-2.573377493
1,1,1,1,0,0,0,0,35.35231,36907.52,64.5806,26.19013,292.5523,Indonesia,New Guinea,26,91,38,10,43,136.7194,-2.413377493
1,1,1,1,0,0,0,0,22.22076,58135.85,21.82012,26.91724,211.6394,Indonesia,New Guinea,26,0,0,0,44,132.9894,-2.133377493
1,1,1,1,0,0,0,0,38.90158,60696.21,313.2995,24.25634,300.0659,Indonesia,New Guinea,26,122,62,21,39,136.1594,-3.253377493
1,1,1,1,0,0,0,0,32.77293,54434.73,460.043,24.67543,272.5262,Indonesia,New Guinea,26,137,75,24,38,139.3494,-4.623377493
1,1,1,1,0,0,0,0,24.2890873,28659.64063,613.0979614,23.09530182,398.0932617,Papua New Guinea,New Guinea,26,182,103,35,44,144.7294,-6.983377493
1,1,1,1,0,0,0,0,38.98484,56827.91,186.818,25.63547,293.7326,Indonesia,New Guinea,26,113,60,23,30,136.8294,-3.273377493
1,1,1,1,0,0,0,0,26.72593,53223.88,113.9639,26.21338,280.6995,Indonesia,New Guinea,26,118,60,22,36,137.3994,-3.233377493
1,1,1,1,0,0,0,0,32.92466,36178.9,42.71098,26.83059,308.7781,Indonesia,New Guinea,26,95,35,14,46,139.2094,-5.003377493
1,1,1,1,0,0,0,0,36.48997879,36529.77734,569.6431885,22.86135712,351.8057861,Papua New Guinea,New Guinea,26,190,106,40,44,144.9194,-6.663377493
1,1,1,1,0,0,0,0,34.27316,73939.82,1198.113,21.2482,242.6034,Indonesia,New Guinea,26,0,0,0,0,132.9094,-3.833377493
1,1,1,1,0,0,0,0,35.17342758,85010.48438,2778.750244,13.94643555,355.6318054,Papua New Guinea,New Guinea,26,144,84,38,22,142.2894,-5.453377493
1,1,1,1,0,0,0,0,12.763,24474.94,6.610163,26.50242,176.3136,Indonesia,Dolak,26,62,29,2,31,138.5494,-7.773377493
1,1,1,1,0,0,0,0,35.95224,52898.04,800.7205,22.98437,283.8677,Indonesia,New Guinea,26,118,66,23,29,137.0794,-3.353377493
1,1,1,1,0,0,0,0,36.33469,77914.88,2231.176,17.24226,281.4043,Indonesia,New Guinea,26,102,65,22,15,135.8294,-3.763377493
1,1,1,1,0,0,0,0,32.10643,49996.45,26.42075,26.76389,331.532,Indonesia,New Guinea,26,92,33,11,48,138.7894,-5.333377493
1,1,1,1,0,0,0,0,24.86660576,8674.108398,2881.690186,11.92992935,244.5965424,Papua New Guinea,New Guinea,26,151,92,30,29,147.3094,-8.453377493
1,1,1,1,0,0,0,0,30.62994,49738.32,2112.937,17.19523,227.9512,Indonesia,New Guinea,26,120,81,26,13,138.8494,-4.453377493
1,1,1,1,0,0,0,0,27.19304466,34320.21484,2866.493652,12.61725235,240.9918823,Papua New Guinea,New Guinea,26,104,63,22,19,147.1994,-6.373377493
1,1,1,1,0,0,0,0,4.472518444,30410.7207,35.99731827,26.54741211,290.4475098,Papua New Guinea,New Guinea,26,116,41,15,60,142.0694,-6.913377493
1,1,1,1,0,0,0,0,31.07073,63867.12,2101.846,17.7707,247.4996,Indonesia,New Guinea,26,104,71,21,12,137.8794,-4.203377493
1,1,1,1,0,0,0,0,31.41968155,41296.94141,2060.040283,15.35992737,203.5833282,Papua New Guinea,New Guinea,26,194,109,42,43,145.1594,-6.513377493
1,1,1,1,0,0,0,0,40.42616,41073.1,504.3457,22.35453,293.5096,Indonesia,New Guinea,26,122,62,21,39,136.0894,-3.393377493
1,1,1,1,0,0,0,0,32.81854,37169.76,1820.368,18.32011,255.6789,Indonesia,New Guinea,26,105,70,21,14,137.6694,-4.193377493
1,1,1,1,0,0,0,0,26.28003502,45973.95703,25.19857216,26.44532166,207.0400391,Papua New Guinea,New Guinea,26,122,43,15,64,142.2094,-7.723377493
1,1,1,1,0,0,0,0,32.92301178,61852.20313,2571.562256,13.42631378,212.9054108,Papua New Guinea,New Guinea,26,120,74,22,24,146.5394,-5.973377493
1,1,1,1,0,0,0,0,38.48482,47971.52,814.1689,23.442,256.431,Indonesia,New Guinea,26,83,40,7,36,132.8294,-0.533377493
1,1,1,1,0,0,0,0,38.5431,40562.53,363.8405,24.59771,290.7982,Indonesia,New Guinea,26,97,39,15,43,136.8094,-2.603377493
1,1,1,1,0,0,0,0,29.44439,55168,35.35725,25.93455,272.6765,Indonesia,New Guinea,26,110,49,18,43,136.3994,-4.383377493
1,1,1,1,0,0,0,0,34.53241,71828.69,2386.419,15.35521,291.3104,Indonesia,New Guinea,26,102,67,23,12,139.7094,-4.253377493
1,1,1,1,0,0,0,0,36.501,25880.02,550.4962,24.77973,260.0086,Indonesia,New Guinea,26,98,43,18,37,137.8694,-2.613377493
1,1,1,1,0,0,0,0,27.39578,35102.59,118.8548,26.40337,228.1102,Indonesia,New Guinea,26,89,35,10,44,133.1494,-3.053377493
1,1,1,1,0,0,0,0,33.01875,49471.75,21.33131,25.93246,270.7112,Indonesia,New Guinea,26,0,0,0,49,136.4194,-4.463377493
1,1,1,1,0,0,0,0,35.75380325,49533.65234,48.01819611,26.36107483,213.1859283,Papua New Guinea,New Guinea,26,123,43,15,65,141.8694,-7.563377493
1,1,1,1,0,0,0,0,34.31404495,60295.42578,483.5721436,24.81425934,527.6734009,Papua New Guinea,New Guinea,26,183,100,38,45,141.0894,-5.383377493
1,1,1,1,0,0,0,0,25.65555763,32089.98242,32.68828201,26.49910583,231.8103333,Papua New Guinea,New Guinea,26,113,41,12,60,141.0694,-7.143377493
1,1,1,1,0,0,0,0,34.67435837,59385.77734,1987.486938,17.01649933,223.2576294,Papua New Guinea,New Guinea,26,146,96,31,19,146.7894,-7.523377493
1,1,1,1,0,0,0,0,25.4769,28216.41,73.11094,26.77883,222.2286,Indonesia,New Guinea,26,127,63,20,44,139.5294,-3.363377493
1,1,1,1,0,0,0,0,35.18076,69037.88,1057.122,21.56043,251.3652,Indonesia,New Guinea,26,82,45,9,28,133.0494,-1.023377493
1,1,1,1,0,0,0,0,34.03173447,64410.96094,2603.953857,12.33670807,217.1214905,Papua New Guinea,New Guinea,26,132,88,22,22,145.9694,-6.903377493
1,1,1,1,0,0,0,0,30.5883255,75273.72656,2350.718262,16.35087128,456.0802917,Papua New Guinea,New Guinea,26,163,103,41,19,141.6094,-5.323377493
1,1,1,1,0,0,0,0,26.6803627,48445.95703,23.39862251,26.65343933,272.8233948,Papua New Guinea,New Guinea,26,128,52,15,61,148.0394,-8.313377493
1,1,1,1,0,0,0,0,35.066,64134.38,1096.431,22.21228,245.1247,Indonesia,New Guinea,26,89,36,16,37,134.2894,-3.453377493
1,1,1,1,0,0,0,0,32.32719,52029.37,50.3469,26.4894,290.1046,Indonesia,New Guinea,26,75,30,7,38,139.6594,-6.453377493
1,1,1,1,0,0,0,0,32.60350037,27691.20117,246.7864838,24.93083038,413.1121826,Papua New Guinea,New Guinea,26,140,58,23,59,143.6694,-7.263377493
1,1,1,1,0,0,0,0,40.41575,44938.82,186.2798,23.34894,293.7711,Indonesia,New Guinea,26,102,59,19,24,135.9694,-3.583377493
1,1,1,1,0,0,0,0,31.80268,53971.82,61.48502,26.73267,299.1408,Indonesia,New Guinea,26,137,70,20,47,139.2094,-4.853377493
1,1,1,1,0,0,0,0,25.82821083,50148.68359,979.1242065,22.49215546,193.0797882,Papua New Guinea,New Guinea,26,161,96,31,34,147.1194,-7.553377493
1,1,1,1,0,0,0,0,25.78116798,50993.63672,20.98320961,25.94032898,344.8721619,Papua New Guinea,New Guinea,26,131,50,16,65,143.6594,-7.743377493
1,1,1,1,0,0,0,0,31.41422272,32498.70898,258.5760193,25.35355835,310.4364014,Papua New Guinea,New Guinea,26,177,104,26,47,145.6994,-7.513377493
